translation	book	chapter	verse	segment_text	flag	seg_bases	paired_surface	paired_strongs	paired_class
KJV	MAT	12	49	my	ORPHAN_TAG	3450			
KJV	MAT	12	49	my	ORPHAN_TAG	3450			
KJV	MAT	12	50	of my	ORPHAN_TAG	3450			
KJV	MAT	12	50	is	ORPHAN_TAG	2076			
KJV	MAT	12	50	my	ORPHAN_TAG	3450			
KJV	MAT	13	1	out of	ORPHAN_TAG	575			
KJV	MAT	13	3	, Behold	ORPHAN_TAG	2400			
KJV	MAT	13	10	, and said	ORPHAN_TAG	2036			
KJV	MAT	13	10	, Why	ORPHAN_TAG	1302			
KJV	MAT	13	11	said	ORPHAN_TAG	2036			
KJV	MAT	13	11	unto them	ORPHAN_TAG	846			
KJV	MAT	13	11	unto you	ORPHAN_TAG	5213			
KJV	MAT	13	14	in	ORPHAN_TAG	1909			
KJV	MAT	13	14	not	ORPHAN_TAG	3364			
KJV	MAT	13	14	shall	ORPHAN_TAG	1492			
KJV	MAT	13	14	not	ORPHAN_TAG	3364			
KJV	MAT	13	14	perceive	ORPHAN_TAG	1492			
KJV	MAT	13	15	this	ORPHAN_TAG	5127			
KJV	MAT	13	15	; lest at any time	ORPHAN_TAG	3379			
KJV	MAT	13	15	they should see	ORPHAN_TAG	1492			
KJV	MAT	13	16	are your	ORPHAN_TAG	5216			
KJV	MAT	13	16	your	ORPHAN_TAG	5216			
KJV	MAT	13	17	unto you	ORPHAN_TAG	5213			
KJV	MAT	13	17	to see	ORPHAN_TAG	1492			
KJV	MAT	13	17	have	ORPHAN_TAG	1492			
KJV	MAT	13	17	seen	ORPHAN_TAG	1492			
KJV	MAT	13	18	ye	ORPHAN_TAG	5210			
KJV	MAT	13	19	is	ORPHAN_TAG	2076			
KJV	MAT	13	20	is	ORPHAN_TAG	2076			
KJV	MAT	13	21	dureth	ORPHAN_TAG	2076			
KJV	MAT	13	22	is	ORPHAN_TAG	2076			
KJV	MAT	13	22	of this	ORPHAN_TAG	5127			
KJV	MAT	13	23	is	ORPHAN_TAG	2076			
KJV	MAT	13	27	and said	ORPHAN_TAG	2036			
KJV	MAT	13	28	this	ORPHAN_TAG	5124			
KJV	MAT	13	28	said	ORPHAN_TAG	2036			
KJV	MAT	13	29	; lest	ORPHAN_TAG	3379			
KJV	MAT	13	30	until	ORPHAN_TAG	3360			
KJV	MAT	13	30	my	ORPHAN_TAG	3450			
KJV	MAT	13	31	is	ORPHAN_TAG	2076			
KJV	MAT	13	32	is	ORPHAN_TAG	2076			
KJV	MAT	13	32	, it is	ORPHAN_TAG	2076			
KJV	MAT	13	32	the greatest	ORPHAN_TAG	3187			
KJV	MAT	13	33	is	ORPHAN_TAG	2076			
KJV	MAT	13	34	these things	ORPHAN_TAG	5023			
KJV	MAT	13	34	not	ORPHAN_TAG	3756			
KJV	MAT	13	35	was spoken	ORPHAN_TAG	4483			
KJV	MAT	13	35	my	ORPHAN_TAG	3450			
KJV	MAT	13	35	of the world	ORPHAN_TAG	2889			
KJV	MAT	13	36	Jesus	ORPHAN_TAG	2424			
KJV	MAT	13	36	, Declare	ORPHAN_TAG	5419			
KJV	MAT	13	36	unto us	ORPHAN_TAG	2254			
KJV	MAT	13	37	said	ORPHAN_TAG	2036			
KJV	MAT	13	37	unto them	ORPHAN_TAG	846			
KJV	MAT	13	37	is	ORPHAN_TAG	2076			
KJV	MAT	13	38	is	ORPHAN_TAG	2076			
KJV	MAT	13	38	are	ORPHAN_TAG	1526			
KJV	MAT	13	39	is	ORPHAN_TAG	2076			
KJV	MAT	13	39	is	ORPHAN_TAG	2076			
KJV	MAT	13	39	are	ORPHAN_TAG	1526			
KJV	MAT	13	40	shall it be	ORPHAN_TAG	2071			
KJV	MAT	13	40	of this	ORPHAN_TAG	5127			
KJV	MAT	13	42	shall be	ORPHAN_TAG	2071			
KJV	MAT	13	44	Again	ORPHAN_TAG	3825			
KJV	MAT	13	44	is	ORPHAN_TAG	2076			
KJV	MAT	13	44	all	ORPHAN_TAG	3956			
KJV	MAT	13	45	is	ORPHAN_TAG	2076			
KJV	MAT	13	45	man	ORPHAN_TAG	444			
KJV	MAT	13	46	Who	ORPHAN_TAG	3739			
KJV	MAT	13	47	is	ORPHAN_TAG	2076			
KJV	MAT	13	49	shall it be	ORPHAN_TAG	2071			
KJV	MAT	13	50	shall be	ORPHAN_TAG	2071			
KJV	MAT	13	51	Jesus	ORPHAN_TAG	2424			
KJV	MAT	13	51	these	ORPHAN_TAG	5023			
KJV	MAT	13	51	, Lord	ORPHAN_TAG	2962			
KJV	MAT	13	52	said	ORPHAN_TAG	2036			
KJV	MAT	13	52	unto	ORPHAN_TAG	1519			
KJV	MAT	13	52	is	ORPHAN_TAG	2076			
KJV	MAT	13	53	these	ORPHAN_TAG	5025			
KJV	MAT	13	54	hath this man	ORPHAN_TAG	5129			
KJV	MAT	13	55	Is	ORPHAN_TAG	2076			
KJV	MAT	13	55	not	ORPHAN_TAG	3780			
KJV	MAT	13	55	Joses	ORPHAN_TAG	2500			
KJV	MAT	13	56	, are they	ORPHAN_TAG	1526			
KJV	MAT	13	56	us	ORPHAN_TAG	2248			
KJV	MAT	13	56	hath this man	ORPHAN_TAG	5129			
KJV	MAT	13	56	these things	ORPHAN_TAG	5023			
KJV	MAT	13	57	said	ORPHAN_TAG	2036			
KJV	MAT	13	57	is	ORPHAN_TAG	2076			
KJV	MAT	13	57	, save	ORPHAN_TAG	1508			
KJV	MAT	14	2	said	ORPHAN_TAG	2036			
KJV	MAT	14	2	is	ORPHAN_TAG	2076			
KJV	MAT	14	3	put	ORPHAN_TAG	5087			
KJV	MAT	14	4	for thee	ORPHAN_TAG	4671			
KJV	MAT	14	6	was kept	ORPHAN_TAG	71			
KJV	MAT	14	8	me	ORPHAN_TAG	3427			
KJV	MAT	14	12	the body	ORPHAN_TAG	4983			
KJV	MAT	14	14	Jesus	ORPHAN_TAG	2424			
KJV	MAT	14	14	, and saw	ORPHAN_TAG	1492			
KJV	MAT	14	15	, This is	ORPHAN_TAG	2076			
KJV	MAT	14	16	said	ORPHAN_TAG	2036			
KJV	MAT	14	16	ye	ORPHAN_TAG	5210			
KJV	MAT	14	18	He said	ORPHAN_TAG	2036			
KJV	MAT	14	18	to me	ORPHAN_TAG	3427			
KJV	MAT	14	21	were	ORPHAN_TAG	2258			
KJV	MAT	14	22	Jesus	ORPHAN_TAG	2424			
KJV	MAT	14	23	, he was	ORPHAN_TAG	2258			
KJV	MAT	14	24	was	ORPHAN_TAG	2258			
KJV	MAT	14	24	in the midst	ORPHAN_TAG	3319			
KJV	MAT	14	24	of the sea	ORPHAN_TAG	2281			
KJV	MAT	14	24	was	ORPHAN_TAG	2258			
KJV	MAT	14	25	Jesus	ORPHAN_TAG	2424			
KJV	MAT	14	25	went	ORPHAN_TAG	565			
KJV	MAT	14	26	saw	ORPHAN_TAG	1492			
KJV	MAT	14	26	, It is	ORPHAN_TAG	2076			
KJV	MAT	14	27	straightway	ORPHAN_TAG	2112			
KJV	MAT	14	28	and said	ORPHAN_TAG	2036			
KJV	MAT	14	28	it be	ORPHAN_TAG	1488			
KJV	MAT	14	28	me	ORPHAN_TAG	3165			
KJV	MAT	14	28	thee	ORPHAN_TAG	4571			
KJV	MAT	14	29	he said	ORPHAN_TAG	2036			
KJV	MAT	14	30	boisterous	ORPHAN_TAG	2478			
KJV	MAT	14	30	me	ORPHAN_TAG	3165			
KJV	MAT	14	32	were come	ORPHAN_TAG	1684			
KJV	MAT	14	33	came	ORPHAN_TAG	2064			
KJV	MAT	14	33	thou art	ORPHAN_TAG	1488			
KJV	MAT	15	2	Why	ORPHAN_TAG	1302			
KJV	MAT	15	2	do thy	ORPHAN_TAG	4675			
KJV	MAT	15	2	their	ORPHAN_TAG	846			
KJV	MAT	15	3	and said	ORPHAN_TAG	2036			
KJV	MAT	15	3	, Why	ORPHAN_TAG	1302			
KJV	MAT	15	3	do ye	ORPHAN_TAG	5210			
KJV	MAT	15	3	your	ORPHAN_TAG	5216			
KJV	MAT	15	4	commanded	ORPHAN_TAG	1781			
KJV	MAT	15	4	thy	ORPHAN_TAG	4675			
KJV	MAT	15	5	ye	ORPHAN_TAG	5210			
KJV	MAT	15	5	shall say	ORPHAN_TAG	2036			
KJV	MAT	15	5	by me	ORPHAN_TAG	1700			
KJV	MAT	15	6	not	ORPHAN_TAG	3364			
KJV	MAT	15	6	the commandment	ORPHAN_TAG	1785			
KJV	MAT	15	6	your	ORPHAN_TAG	5216			
KJV	MAT	15	7	you	ORPHAN_TAG	5216			
KJV	MAT	15	8	draweth nigh	ORPHAN_TAG	1448			
KJV	MAT	15	8	unto me	ORPHAN_TAG	3427			
KJV	MAT	15	8	mouth	ORPHAN_TAG	4750			
KJV	MAT	15	8	, and	ORPHAN_TAG	2532			
KJV	MAT	15	8	me	ORPHAN_TAG	3165			
KJV	MAT	15	8	me	ORPHAN_TAG	1700			
KJV	MAT	15	9	me	ORPHAN_TAG	3165			
KJV	MAT	15	10	, and said	ORPHAN_TAG	2036			
KJV	MAT	15	11	, this	ORPHAN_TAG	5124			
KJV	MAT	15	12	, and said	ORPHAN_TAG	2036			
KJV	MAT	15	13	and said	ORPHAN_TAG	2036			
KJV	MAT	15	13	my	ORPHAN_TAG	3450			
KJV	MAT	15	14	: they be	ORPHAN_TAG	1526			
KJV	MAT	15	15	and said	ORPHAN_TAG	2036			
KJV	MAT	15	15	unto us	ORPHAN_TAG	2254			
KJV	MAT	15	15	this	ORPHAN_TAG	5026			
KJV	MAT	15	16	Jesus	ORPHAN_TAG	2424			
KJV	MAT	15	16	said	ORPHAN_TAG	2036			
KJV	MAT	15	16	, Are	ORPHAN_TAG	2075			
KJV	MAT	15	16	ye	ORPHAN_TAG	5210			
KJV	MAT	15	17	not	ORPHAN_TAG	3768			
KJV	MAT	15	17	yet	ORPHAN_TAG	3768			
KJV	MAT	15	20	These	ORPHAN_TAG	5023			
KJV	MAT	15	20	are	ORPHAN_TAG	2076			
KJV	MAT	15	22	, behold	ORPHAN_TAG	2400			
KJV	MAT	15	22	, and cried	ORPHAN_TAG	2905			
KJV	MAT	15	22	unto him	ORPHAN_TAG	846			
KJV	MAT	15	22	on me	ORPHAN_TAG	3165			
KJV	MAT	15	22	; my	ORPHAN_TAG	3450			
KJV	MAT	15	23	us	ORPHAN_TAG	2257			
KJV	MAT	15	24	and said	ORPHAN_TAG	2036			
KJV	MAT	15	24	but	ORPHAN_TAG	1508			
KJV	MAT	15	25	me	ORPHAN_TAG	3427			
KJV	MAT	15	26	and said	ORPHAN_TAG	2036			
KJV	MAT	15	26	, It is	ORPHAN_TAG	2076			
KJV	MAT	15	27	she said	ORPHAN_TAG	2036			
KJV	MAT	15	28	and said	ORPHAN_TAG	2036			
KJV	MAT	15	28	is thy	ORPHAN_TAG	4675			
KJV	MAT	15	28	unto thee	ORPHAN_TAG	4671			
KJV	MAT	15	30	Jesus'	ORPHAN_TAG	2424			
KJV	MAT	15	32	unto him, and said	ORPHAN_TAG	2036			
KJV	MAT	15	32	with me	ORPHAN_TAG	3427			
KJV	MAT	15	32	, lest	ORPHAN_TAG	3379			
KJV	MAT	15	33	should we	ORPHAN_TAG	2254			
KJV	MAT	15	34	they said	ORPHAN_TAG	2036			
KJV	MAT	15	35	he commanded	ORPHAN_TAG	2753			
KJV	MAT	15	36	to his	ORPHAN_TAG	846			
KJV	MAT	15	38	were	ORPHAN_TAG	2258			
KJV	MAT	16	2	and said	ORPHAN_TAG	2036			
KJV	MAT	16	3	. O ye hypocrites	ORPHAN_TAG	5273			
KJV	MAT	16	4	, but	ORPHAN_TAG	1508			
KJV	MAT	16	4	of the prophet	ORPHAN_TAG	4396			
KJV	MAT	16	5	when his	ORPHAN_TAG	846			
KJV	MAT	16	6	said	ORPHAN_TAG	2036			
KJV	MAT	16	8	, he said	ORPHAN_TAG	2036			
KJV	MAT	16	8	unto them	ORPHAN_TAG	846			
KJV	MAT	16	8	ye have brought	ORPHAN_TAG	2983			
KJV	MAT	16	11	that I spake	ORPHAN_TAG	2036			
KJV	MAT	16	11	to you	ORPHAN_TAG	5213			
KJV	MAT	16	12	he bade	ORPHAN_TAG	2036			
KJV	MAT	16	13	that I	ORPHAN_TAG	3165			
KJV	MAT	16	13	am	ORPHAN_TAG	1511			
KJV	MAT	16	14	they said	ORPHAN_TAG	2036			
KJV	MAT	16	15	ye	ORPHAN_TAG	5210			
KJV	MAT	16	15	that I	ORPHAN_TAG	3165			
KJV	MAT	16	15	am	ORPHAN_TAG	1511			
KJV	MAT	16	16	and said	ORPHAN_TAG	2036			
KJV	MAT	16	16	art	ORPHAN_TAG	1488			
KJV	MAT	16	17	and said	ORPHAN_TAG	2036			
KJV	MAT	16	17	art thou	ORPHAN_TAG	1488			
KJV	MAT	16	17	it unto thee	ORPHAN_TAG	4671			
KJV	MAT	16	17	my	ORPHAN_TAG	3450			
KJV	MAT	16	18	unto thee	ORPHAN_TAG	4671			
KJV	MAT	16	18	art	ORPHAN_TAG	1488			
KJV	MAT	16	18	this	ORPHAN_TAG	5026			
KJV	MAT	16	18	my	ORPHAN_TAG	3450			
KJV	MAT	16	19	unto thee	ORPHAN_TAG	4671			
KJV	MAT	16	19	shall be	ORPHAN_TAG	2071			
KJV	MAT	16	19	shall be	ORPHAN_TAG	2071			
KJV	MAT	16	20	charged he	ORPHAN_TAG	1291			
KJV	MAT	16	20	they should tell	ORPHAN_TAG	2036			
KJV	MAT	16	20	was	ORPHAN_TAG	2076			
KJV	MAT	16	20	Jesus	ORPHAN_TAG	2424			
KJV	MAT	16	22	from thee	ORPHAN_TAG	4671			
KJV	MAT	16	22	: this	ORPHAN_TAG	5124			
KJV	MAT	16	22	shall	ORPHAN_TAG	2071			
KJV	MAT	16	22	not	ORPHAN_TAG	3364			
KJV	MAT	16	22	be	ORPHAN_TAG	2071			
KJV	MAT	16	22	unto thee	ORPHAN_TAG	4671			
KJV	MAT	16	23	, and said	ORPHAN_TAG	2036			
KJV	MAT	16	23	me	ORPHAN_TAG	3450			
KJV	MAT	16	23	: thou	ORPHAN_TAG	1488			
KJV	MAT	16	23	unto me	ORPHAN_TAG	3450			
KJV	MAT	16	24	said	ORPHAN_TAG	2036			
KJV	MAT	16	24	, If any	ORPHAN_TAG	1536			
KJV	MAT	16	24	me	ORPHAN_TAG	3450			
KJV	MAT	16	24	me	ORPHAN_TAG	3427			
KJV	MAT	16	25	my	ORPHAN_TAG	1700			
KJV	MAT	16	28	unto you	ORPHAN_TAG	5213			
KJV	MAT	16	28	, There be	ORPHAN_TAG	1526			
KJV	MAT	16	28	not	ORPHAN_TAG	3364			
KJV	MAT	16	28	they see	ORPHAN_TAG	1492			
KJV	MAT	17	3	, behold	ORPHAN_TAG	2400			
KJV	MAT	17	3	, there appeared	ORPHAN_TAG	3700			
KJV	MAT	17	4	, and said	ORPHAN_TAG	2036			
KJV	MAT	17	4	, it is	ORPHAN_TAG	2076			
KJV	MAT	17	4	for us	ORPHAN_TAG	2248			
KJV	MAT	17	4	to be	ORPHAN_TAG	1511			
KJV	MAT	17	4	; one	ORPHAN_TAG	3391			
KJV	MAT	17	4	for thee	ORPHAN_TAG	4671			
KJV	MAT	17	4	one	ORPHAN_TAG	3391			
KJV	MAT	17	4	one	ORPHAN_TAG	3391			
KJV	MAT	17	5	, behold	ORPHAN_TAG	2400			
KJV	MAT	17	5	behold	ORPHAN_TAG	2400			
KJV	MAT	17	5	is	ORPHAN_TAG	2076			
KJV	MAT	17	5	my	ORPHAN_TAG	3450			
KJV	MAT	17	7	said	ORPHAN_TAG	2036			
KJV	MAT	17	8	, they saw	ORPHAN_TAG	1492			
KJV	MAT	17	8	, save	ORPHAN_TAG	1508			
KJV	MAT	17	8	only	ORPHAN_TAG	3441			
KJV	MAT	17	9	from	ORPHAN_TAG	575			
KJV	MAT	17	9	, Tell	ORPHAN_TAG	2036			
KJV	MAT	17	9	be risen again	ORPHAN_TAG	450			
KJV	MAT	17	11	Jesus	ORPHAN_TAG	2424			
KJV	MAT	17	11	and said	ORPHAN_TAG	2036			
KJV	MAT	17	11	unto them	ORPHAN_TAG	846			
KJV	MAT	17	11	shall first	ORPHAN_TAG	4412			
KJV	MAT	17	12	unto you	ORPHAN_TAG	5213			
KJV	MAT	17	13	he spake	ORPHAN_TAG	2036			
KJV	MAT	17	14	saying	ORPHAN_TAG	3004			
KJV	MAT	17	15	on my	ORPHAN_TAG	3450			
KJV	MAT	17	15	vexed	ORPHAN_TAG	3958			
KJV	MAT	17	16	to thy	ORPHAN_TAG	4675			
KJV	MAT	17	17	and said	ORPHAN_TAG	2036			
KJV	MAT	17	17	shall I be	ORPHAN_TAG	2071			
KJV	MAT	17	17	you	ORPHAN_TAG	5216			
KJV	MAT	17	17	you	ORPHAN_TAG	5216			
KJV	MAT	17	17	to me	ORPHAN_TAG	3427			
KJV	MAT	17	19	, and said	ORPHAN_TAG	2036			
KJV	MAT	17	19	, Why	ORPHAN_TAG	1302			
KJV	MAT	17	19	we	ORPHAN_TAG	2249			
KJV	MAT	17	20	Jesus	ORPHAN_TAG	2424			
KJV	MAT	17	20	said	ORPHAN_TAG	2036			
KJV	MAT	17	20	of your	ORPHAN_TAG	5216			
KJV	MAT	17	20	unbelief	ORPHAN_TAG	570			
KJV	MAT	17	20	unto you	ORPHAN_TAG	5213			
KJV	MAT	17	20	unto this	ORPHAN_TAG	5129			
KJV	MAT	17	20	unto you	ORPHAN_TAG	5213			
KJV	MAT	17	22	abode	ORPHAN_TAG	390			
KJV	MAT	17	22	said	ORPHAN_TAG	2036			
KJV	MAT	17	24	said	ORPHAN_TAG	2036			
KJV	MAT	17	24	your	ORPHAN_TAG	5216			
KJV	MAT	17	25	when	ORPHAN_TAG	3753			
KJV	MAT	17	25	he was come	ORPHAN_TAG	1525			
KJV	MAT	17	25	thou	ORPHAN_TAG	4671			
KJV	MAT	17	26	Peter	ORPHAN_TAG	4074			
KJV	MAT	17	26	are	ORPHAN_TAG	1526			
KJV	MAT	17	27	, lest	ORPHAN_TAG	3363			
KJV	MAT	17	27	me	ORPHAN_TAG	1700			
KJV	MAT	17	27	thee	ORPHAN_TAG	4675			
KJV	MAT	18	1	is	ORPHAN_TAG	2076			
KJV	MAT	18	1	the greatest	ORPHAN_TAG	3187			
KJV	MAT	18	2	Jesus	ORPHAN_TAG	2424			
KJV	MAT	18	3	said	ORPHAN_TAG	2036			
KJV	MAT	18	3	unto you	ORPHAN_TAG	5213			
KJV	MAT	18	3	, Except	ORPHAN_TAG	3362			
KJV	MAT	18	3	not	ORPHAN_TAG	3364			
KJV	MAT	18	4	this	ORPHAN_TAG	5124			
KJV	MAT	18	4	is	ORPHAN_TAG	2076			
KJV	MAT	18	4	greatest	ORPHAN_TAG	3187			
KJV	MAT	18	5	my	ORPHAN_TAG	3450			
KJV	MAT	18	5	me	ORPHAN_TAG	1691			
KJV	MAT	18	6	of these	ORPHAN_TAG	5130			
KJV	MAT	18	6	me	ORPHAN_TAG	1691			
KJV	MAT	18	6	about	ORPHAN_TAG	1909			
KJV	MAT	18	7	be	ORPHAN_TAG	2076			
KJV	MAT	18	7	by	ORPHAN_TAG	1565			
KJV	MAT	18	8	thy	ORPHAN_TAG	4675			
KJV	MAT	18	8	thy	ORPHAN_TAG	4675			
KJV	MAT	18	8	thee	ORPHAN_TAG	4571,4675			
KJV	MAT	18	8	: it is	ORPHAN_TAG	2076			
KJV	MAT	18	8	for thee	ORPHAN_TAG	4671			
KJV	MAT	18	9	thine	ORPHAN_TAG	4675			
KJV	MAT	18	9	thee	ORPHAN_TAG	4571			
KJV	MAT	18	9	thee	ORPHAN_TAG	4675			
KJV	MAT	18	9	: it is	ORPHAN_TAG	2076			
KJV	MAT	18	9	for thee	ORPHAN_TAG	4671			
KJV	MAT	18	10	of these	ORPHAN_TAG	5130			
KJV	MAT	18	10	unto you	ORPHAN_TAG	5213			
KJV	MAT	18	10	of my	ORPHAN_TAG	3450			
KJV	MAT	18	12	ye	ORPHAN_TAG	5213			
KJV	MAT	18	14	it is	ORPHAN_TAG	2076			
KJV	MAT	18	14	your	ORPHAN_TAG	5216			
KJV	MAT	18	14	of these	ORPHAN_TAG	5130			
KJV	MAT	18	15	thy	ORPHAN_TAG	4675			
KJV	MAT	18	15	against	ORPHAN_TAG	1519			
KJV	MAT	18	15	thee	ORPHAN_TAG	4571			
KJV	MAT	18	15	thee	ORPHAN_TAG	4675			
KJV	MAT	18	15	thee	ORPHAN_TAG	4675			
KJV	MAT	18	15	thy	ORPHAN_TAG	4675			
KJV	MAT	18	16	if	ORPHAN_TAG	3362			
KJV	MAT	18	16	not	ORPHAN_TAG	3362			
KJV	MAT	18	16	thee	ORPHAN_TAG	4675			
KJV	MAT	18	17	, tell	ORPHAN_TAG	2036			
KJV	MAT	18	17	, let him be	ORPHAN_TAG	2077			
KJV	MAT	18	17	unto thee	ORPHAN_TAG	4671			
KJV	MAT	18	18	unto you	ORPHAN_TAG	5213			
KJV	MAT	18	18	shall be	ORPHAN_TAG	2071			
KJV	MAT	18	18	shall be	ORPHAN_TAG	2071			
KJV	MAT	18	19	unto you	ORPHAN_TAG	5213			
KJV	MAT	18	19	of you	ORPHAN_TAG	5216			
KJV	MAT	18	19	my	ORPHAN_TAG	3450			
KJV	MAT	18	20	are	ORPHAN_TAG	1526			
KJV	MAT	18	21	, and said	ORPHAN_TAG	2036			
KJV	MAT	18	21	shall my	ORPHAN_TAG	3450			
KJV	MAT	18	21	me	ORPHAN_TAG	1691			
KJV	MAT	18	22	unto thee	ORPHAN_TAG	4671			
KJV	MAT	18	24	was brought	ORPHAN_TAG	4374			
KJV	MAT	18	26	, Lord	ORPHAN_TAG	2962			
KJV	MAT	18	26	me	ORPHAN_TAG	1698			
KJV	MAT	18	26	thee	ORPHAN_TAG	4671			
KJV	MAT	18	28	me	ORPHAN_TAG	3427			
KJV	MAT	18	28	that	ORPHAN_TAG	3748			
KJV	MAT	18	29	at	ORPHAN_TAG	1519			
KJV	MAT	18	29	feet	ORPHAN_TAG	4228			
KJV	MAT	18	29	me	ORPHAN_TAG	1698			
KJV	MAT	18	29	thee	ORPHAN_TAG	4671			
KJV	MAT	18	29	all	ORPHAN_TAG	3956			
KJV	MAT	18	31	So	ORPHAN_TAG	1161			
KJV	MAT	18	31	saw	ORPHAN_TAG	1492			
KJV	MAT	18	32	thee	ORPHAN_TAG	4671			
KJV	MAT	18	32	me	ORPHAN_TAG	3165			
KJV	MAT	18	33	thou	ORPHAN_TAG	4571			
KJV	MAT	18	33	on thy	ORPHAN_TAG	4675			
KJV	MAT	18	33	I	ORPHAN_TAG	1473			
KJV	MAT	18	33	on thee	ORPHAN_TAG	4571			
KJV	MAT	18	35	likewise shall my	ORPHAN_TAG	3450			
KJV	MAT	18	35	heavenly	ORPHAN_TAG	2032			
KJV	MAT	18	35	unto you	ORPHAN_TAG	5213			
KJV	MAT	18	35	, if	ORPHAN_TAG	3362			
KJV	MAT	18	35	your	ORPHAN_TAG	5216			
KJV	MAT	18	35	not	ORPHAN_TAG	3362			
KJV	MAT	18	35	trespasses	ORPHAN_TAG	3900			
KJV	MAT	19	1	these	ORPHAN_TAG	5128			
KJV	MAT	19	3	for a man	ORPHAN_TAG	444			
KJV	MAT	19	4	and said	ORPHAN_TAG	2036			
KJV	MAT	19	5	said	ORPHAN_TAG	2036			
KJV	MAT	19	5	, For this	ORPHAN_TAG	5127			
KJV	MAT	19	5	shall cleave	ORPHAN_TAG	4347			
KJV	MAT	19	5	one	ORPHAN_TAG	3391			
KJV	MAT	19	6	they are	ORPHAN_TAG	1526			
KJV	MAT	19	6	one	ORPHAN_TAG	3391			
KJV	MAT	19	8	of your	ORPHAN_TAG	5216			
KJV	MAT	19	8	you	ORPHAN_TAG	5213			
KJV	MAT	19	8	your	ORPHAN_TAG	5216			
KJV	MAT	19	9	unto you	ORPHAN_TAG	5213			
KJV	MAT	19	9	, except	ORPHAN_TAG	1508			
KJV	MAT	19	10	be	ORPHAN_TAG	2076			
KJV	MAT	19	11	he said	ORPHAN_TAG	2036			
KJV	MAT	19	11	this	ORPHAN_TAG	5126			
KJV	MAT	19	12	there are	ORPHAN_TAG	1526			
KJV	MAT	19	12	there are	ORPHAN_TAG	1526			
KJV	MAT	19	12	there be	ORPHAN_TAG	1526			
KJV	MAT	19	14	said	ORPHAN_TAG	2036			
KJV	MAT	19	14	me	ORPHAN_TAG	3165			
KJV	MAT	19	14	is	ORPHAN_TAG	2076			
KJV	MAT	19	16	, behold	ORPHAN_TAG	2400			
KJV	MAT	19	16	and said	ORPHAN_TAG	2036			
KJV	MAT	19	17	he said	ORPHAN_TAG	2036			
KJV	MAT	19	17	me	ORPHAN_TAG	3165			
KJV	MAT	19	17	? there is none	ORPHAN_TAG	3762			
KJV	MAT	19	17	but	ORPHAN_TAG	1508			
KJV	MAT	19	17	, that is, God	ORPHAN_TAG	2316			
KJV	MAT	19	18	said	ORPHAN_TAG	2036			
KJV	MAT	19	19	thy	ORPHAN_TAG	4675			
KJV	MAT	19	19	thy	ORPHAN_TAG	4675			
KJV	MAT	19	20	these things	ORPHAN_TAG	5023			
KJV	MAT	19	20	from	ORPHAN_TAG	1537			
KJV	MAT	19	20	my	ORPHAN_TAG	3450			
KJV	MAT	19	20	youth up	ORPHAN_TAG	3503			
KJV	MAT	19	21	be	ORPHAN_TAG	1511			
KJV	MAT	19	21	that thou	ORPHAN_TAG	4675			
KJV	MAT	19	21	hast	ORPHAN_TAG	5224			
KJV	MAT	19	21	me	ORPHAN_TAG	3427			
KJV	MAT	19	23	said	ORPHAN_TAG	2036			
KJV	MAT	19	23	unto you	ORPHAN_TAG	5213			
KJV	MAT	19	24	unto you	ORPHAN_TAG	5213			
KJV	MAT	19	24	, It is	ORPHAN_TAG	2076			
KJV	MAT	19	24	to go	ORPHAN_TAG	1330			
KJV	MAT	19	25	his	ORPHAN_TAG	846			
KJV	MAT	19	25	then	ORPHAN_TAG	686			
KJV	MAT	19	26	them, and said	ORPHAN_TAG	2036			
KJV	MAT	19	26	this	ORPHAN_TAG	5124			
KJV	MAT	19	26	is	ORPHAN_TAG	2076			
KJV	MAT	19	26	are	ORPHAN_TAG	2076			
KJV	MAT	19	27	and said	ORPHAN_TAG	2036			
KJV	MAT	19	27	, Behold	ORPHAN_TAG	2400			
KJV	MAT	19	27	, we	ORPHAN_TAG	2249			
KJV	MAT	19	27	thee	ORPHAN_TAG	4671			
KJV	MAT	19	27	shall we	ORPHAN_TAG	2254			
KJV	MAT	19	27	have	ORPHAN_TAG	2071			
KJV	MAT	19	27	therefore	ORPHAN_TAG	686			
KJV	MAT	19	28	said	ORPHAN_TAG	2036			
KJV	MAT	19	28	unto you	ORPHAN_TAG	5213			
KJV	MAT	19	28	ye	ORPHAN_TAG	5210			
KJV	MAT	19	28	me	ORPHAN_TAG	3427			
KJV	MAT	19	28	, ye	ORPHAN_TAG	5210			
KJV	MAT	19	29	one	ORPHAN_TAG	3739			
KJV	MAT	19	29	wife	ORPHAN_TAG	1135			
KJV	MAT	19	29	, for my	ORPHAN_TAG	3450			
KJV	MAT	19	29	an hundredfold	ORPHAN_TAG	1542			
KJV	MAT	19	30	shall be	ORPHAN_TAG	2071			
KJV	MAT	20	1	is	ORPHAN_TAG	2076			
KJV	MAT	20	3	, and saw	ORPHAN_TAG	1492			
KJV	MAT	20	4	And said	ORPHAN_TAG	2036			
KJV	MAT	20	4	unto them	ORPHAN_TAG	2548			
KJV	MAT	20	4	ye	ORPHAN_TAG	5210			
KJV	MAT	20	4	is	ORPHAN_TAG	5600			
KJV	MAT	20	4	you	ORPHAN_TAG	5213			
KJV	MAT	20	4	. And	ORPHAN_TAG	1161			
